DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GRD: Grenada,CME_TMY0: Infant deaths,M: Male,2018,15,,D: Number of deaths,A: Normal value,,12,18,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GRD: Grenada,CME_TMY0: Infant deaths,_T: Total,2018,27,,D: Number of deaths,A: Normal value,,23,32,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GTM: Guatemala,CME_TMY0: Infant deaths,F: Female,2018,3893,,D: Number of deaths,A: Normal value,,3152,4759,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GTM: Guatemala,CME_TMY0: Infant deaths,M: Male,2018,5129,,D: Number of deaths,A: Normal value,,4140,6288,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GTM: Guatemala,CME_TMY0: Infant deaths,_T: Total,2018,9022,,D: Number of deaths,A: Normal value,,7320,11016,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GIN: Guinea,CME_TMY0: Infant deaths,F: Female,2018,12963,,D: Number of deaths,A: Normal value,,11193,14996,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GIN: Guinea,CME_TMY0: Infant deaths,M: Male,2018,15969,,D: Number of deaths,A: Normal value,,13840,18529,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GIN: Guinea,CME_TMY0: Infant deaths,_T: Total,2018,28932,,D: Number of deaths,A: Normal value,,25182,33491,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GNB: Guinea-Bissau,CME_TMY0: Infant deaths,F: Female,2018,1548,,D: Number of deaths,A: Normal value,,1077,2175,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GNB: Guinea-Bissau,CME_TMY0: Infant deaths,M: Male,2018,1959,,D: Number of deaths,A: Normal value,,1369,2746,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GNB: Guinea-Bissau,CME_TMY0: Infant deaths,_T: Total,2018,3507,,D: Number of deaths,A: Normal value,,2451,4912,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GUY: Guyana,CME_TMY0: Infant deaths,F: Female,2018,165,,D: Number of deaths,A: Normal value,,108,248,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GUY: Guyana,CME_TMY0: Infant deaths,M: Male,2018,227,,D: Number of deaths,A: Normal value,,148,340,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GUY: Guyana,CME_TMY0: Infant deaths,_T: Total,2018,392,,D: Number of deaths,A: Normal value,,257,586,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,HTI: Haiti,CME_TMY0: Infant deaths,F: Female,2018,5830,,D: Number of deaths,A: Normal value,,4698,7322,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,HTI: Haiti,CME_TMY0: Infant deaths,M: Male,2018,7467,,D: Number of deaths,A: Normal value,,6050,9325,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,HTI: Haiti,CME_TMY0: Infant deaths,_T: Total,2018,13297,,D: Number of deaths,A: Normal value,,10759,16626,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,HND: Honduras,CME_TMY0: Infant deaths,F: Female,2018,1328,,D: Number of deaths,A: Normal value,,909,1890,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,HND: Honduras,CME_TMY0: Infant deaths,M: Male,2018,1754,,D: Number of deaths,A: Normal value,,1207,2497,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,HND: Honduras,CME_TMY0: Infant deaths,_T: Total,2018,3082,,D: Number of deaths,A: Normal value,,2124,4380,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,HUN: Hungary,CME_TMY0: Infant deaths,F: Female,2018,135,,D: Number of deaths,A: Normal value,,125,146,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,HUN: Hungary,CME_TMY0: Infant deaths,M: Male,2018,168,,D: Number of deaths,A: Normal value,,155,180,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,HUN: Hungary,CME_TMY0: Infant deaths,_T: Total,2018,303,,D: Number of deaths,A: Normal value,,282,326,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ISL: Iceland,CME_TMY0: Infant deaths,F: Female,2018,3,,D: Number of deaths,A: Normal value,,2,4,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ISL: Iceland,CME_TMY0: Infant deaths,M: Male,2018,4,,D: Number of deaths,A: Normal value,,3,5,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ISL: Iceland,CME_TMY0: Infant deaths,_T: Total,2018,7,,D: Number of deaths,A: Normal value,,5,8,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,IND: India,CME_TMY0: Infant deaths,F: Female,2018,341012,,D: Number of deaths,A: Normal value,,312181,369307,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,IND: India,CME_TMY0: Infant deaths,M: Male,2018,374519,,D: Number of deaths,A: Normal value,,343317,406659,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,IND: India,CME_TMY0: Infant deaths,_T: Total,2018,715531,,D: Number of deaths,A: Normal value,,657252,773289,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,IDN: Indonesia,CME_TMY0: Infant deaths,F: Female,2018,43737,,D: Number of deaths,A: Normal value,,37669,51125,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,IDN: Indonesia,CME_TMY0: Infant deaths,M: Male,2018,57482,,D: Number of deaths,A: Normal value,,49773,66973,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,IDN: Indonesia,CME_TMY0: Infant deaths,_T: Total,2018,101219,,D: Number of deaths,A: Normal value,,87753,117904,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,IRN: Iran (Islamic Republic of),CME_TMY0: Infant deaths,F: Female,2018,8790,,D: Number of deaths,A: Normal value,,5582,13719,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,IRN: Iran (Islamic Republic of),CME_TMY0: Infant deaths,M: Male,2018,10243,,D: Number of deaths,A: Normal value,,6529,15911,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,IRN: Iran (Islamic Republic of),CME_TMY0: Infant deaths,_T: Total,2018,19033,,D: Number of deaths,A: Normal value,,12152,29620,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,IRQ: Iraq,CME_TMY0: Infant deaths,F: Female,2018,10828,,D: Number of deaths,A: Normal value,,8666,13425,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,IRQ: Iraq,CME_TMY0: Infant deaths,M: Male,2018,14076,,D: Number of deaths,A: Normal value,,11218,17426,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,IRQ: Iraq,CME_TMY0: Infant deaths,_T: Total,2018,24904,,D: Number of deaths,A: Normal value,,19932,30689,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,IRL: Ireland,CME_TMY0: Infant deaths,F: Female,2018,81,,D: Number of deaths,A: Normal value,,72,92,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,IRL: Ireland,CME_TMY0: Infant deaths,M: Male,2018,102,,D: Number of deaths,A: Normal value,,90,115,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,IRL: Ireland,CME_TMY0: Infant deaths,_T: Total,2018,183,,D: Number of deaths,A: Normal value,,163,206,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ISR: Israel,CME_TMY0: Infant deaths,F: Female,2018,230,,D: Number of deaths,A: Normal value,,219,241,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ISR: Israel,CME_TMY0: Infant deaths,M: Male,2018,282,,D: Number of deaths,A: Normal value,,269,294,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ISR: Israel,CME_TMY0: Infant deaths,_T: Total,2018,512,,D: Number of deaths,A: Normal value,,491,532,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ITA: Italy,CME_TMY0: Infant deaths,F: Female,2018,566,,D: Number of deaths,A: Normal value,,535,599,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ITA: Italy,CME_TMY0: Infant deaths,M: Male,2018,708,,D: Number of deaths,A: Normal value,,670,749,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ITA: Italy,CME_TMY0: Infant deaths,_T: Total,2018,1274,,D: Number of deaths,A: Normal value,,1210,1342,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,JAM: Jamaica,CME_TMY0: Infant deaths,F: Female,2018,249,,D: Number of deaths,A: Normal value,,148,421,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,JAM: Jamaica,CME_TMY0: Infant deaths,M: Male,2018,333,,D: Number of deaths,A: Normal value,,198,555,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,JAM: Jamaica,CME_TMY0: Infant deaths,_T: Total,2018,582,,D: Number of deaths,A: Normal value,,347,974,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,JPN: Japan,CME_TMY0: Infant deaths,F: Female,2018,820,,D: Number of deaths,A: Normal value,,790,850,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,JPN: Japan,CME_TMY0: Infant deaths,M: Male,2018,949,,D: Number of deaths,A: Normal value,,917,983,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,JPN: Japan,CME_TMY0: Infant deaths,_T: Total,2018,1769,,D: Number of deaths,A: Normal value,,1714,1825,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,JOR: Jordan,CME_TMY0: Infant deaths,F: Female,2018,1318,,D: Number of deaths,A: Normal value,,1013,1710,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,JOR: Jordan,CME_TMY0: Infant deaths,M: Male,2018,1668,,D: Number of deaths,A: Normal value,,1284,2159,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,JOR: Jordan,CME_TMY0: Infant deaths,_T: Total,2018,2986,,D: Number of deaths,A: Normal value,,2303,3864,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KAZ: Kazakhstan,CME_TMY0: Infant deaths,F: Female,2018,1489,,D: Number of deaths,A: Normal value,,1411,1570,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KAZ: Kazakhstan,CME_TMY0: Infant deaths,M: Male,2018,2055,,D: Number of deaths,A: Normal value,,1974,2147,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KAZ: Kazakhstan,CME_TMY0: Infant deaths,_T: Total,2018,3544,,D: Number of deaths,A: Normal value,,3459,3630,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KEN: Kenya,CME_TMY0: Infant deaths,F: Female,2018,21312,,D: Number of deaths,A: Normal value,,16991,26824,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KEN: Kenya,CME_TMY0: Infant deaths,M: Male,2018,26851,,D: Number of deaths,A: Normal value,,21466,33734,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KEN: Kenya,CME_TMY0: Infant deaths,_T: Total,2018,48163,,D: Number of deaths,A: Normal value,,38572,60437,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KIR: Kiribati,CME_TMY0: Infant deaths,F: Female,2018,58,,D: Number of deaths,A: Normal value,,36,88,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KIR: Kiribati,CME_TMY0: Infant deaths,M: Male,2018,75,,D: Number of deaths,A: Normal value,,48,115,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KIR: Kiribati,CME_TMY0: Infant deaths,_T: Total,2018,133,,D: Number of deaths,A: Normal value,,84,203,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KWT: Kuwait,CME_TMY0: Infant deaths,F: Female,2018,178,,D: Number of deaths,A: Normal value,,165,192,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KWT: Kuwait,CME_TMY0: Infant deaths,M: Male,2018,223,,D: Number of deaths,A: Normal value,,207,241,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KWT: Kuwait,CME_TMY0: Infant deaths,_T: Total,2018,401,,D: Number of deaths,A: Normal value,,373,431,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KGZ: Kyrgyzstan,CME_TMY0: Infant deaths,F: Female,2018,1148,,D: Number of deaths,A: Normal value,,1082,1216,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KGZ: Kyrgyzstan,CME_TMY0: Infant deaths,M: Male,2018,1526,,D: Number of deaths,A: Normal value,,1452,1605,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KGZ: Kyrgyzstan,CME_TMY0: Infant deaths,_T: Total,2018,2674,,D: Number of deaths,A: Normal value,,2579,2773,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_LLDC: Landlocked developing countries (LLDCs),CME_TMY0: Infant deaths,F: Female,2018,276524,,D: Number of deaths,A: Normal value,,262954,296198,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_LLDC: Landlocked developing countries (LLDCs),CME_TMY0: Infant deaths,M: Male,2018,354463,,D: Number of deaths,A: Normal value,,336941,379296,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_LLDC: Landlocked developing countries (LLDCs),CME_TMY0: Infant deaths,_T: Total,2018,630987,,D: Number of deaths,A: Normal value,,601003,675169,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LAO: Lao People's Democratic Republic,CME_TMY0: Infant deaths,F: Female,2018,2679,,D: Number of deaths,A: Normal value,,2108,3342,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LAO: Lao People's Democratic Republic,CME_TMY0: Infant deaths,M: Male,2018,3539,,D: Number of deaths,A: Normal value,,2777,4399,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LAO: Lao People's Democratic Republic,CME_TMY0: Infant deaths,_T: Total,2018,6218,,D: Number of deaths,A: Normal value,,4901,7702,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_LAC: Latin America & the Caribbean,CME_TMY0: Infant deaths,F: Female,2018,64895,,D: Number of deaths,A: Normal value,,61848,69103,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_LAC: Latin America & the Caribbean,CME_TMY0: Infant deaths,M: Male,2018,84595,,D: Number of deaths,A: Normal value,,80606,90163,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_LAC: Latin America & the Caribbean,CME_TMY0: Infant deaths,_T: Total,2018,149490,,D: Number of deaths,A: Normal value,,142720,159025,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_LAC: Latin America and Caribbean,CME_TMY0: Infant deaths,F: Female,2018,64895,,D: Number of deaths,A: Normal value,,61848,69103,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_LAC: Latin America and Caribbean,CME_TMY0: Infant deaths,M: Male,2018,84595,,D: Number of deaths,A: Normal value,,80606,90163,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_LAC: Latin America and Caribbean,CME_TMY0: Infant deaths,_T: Total,2018,149490,,D: Number of deaths,A: Normal value,,142720,159025,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LVA: Latvia,CME_TMY0: Infant deaths,F: Female,2018,30,,D: Number of deaths,A: Normal value,,26,36,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LVA: Latvia,CME_TMY0: Infant deaths,M: Male,2018,38,,D: Number of deaths,A: Normal value,,32,45,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LVA: Latvia,CME_TMY0: Infant deaths,_T: Total,2018,68,,D: Number of deaths,A: Normal value,,58,81,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_LDC: Least developed countries (LDCs),CME_TMY0: Infant deaths,F: Female,2018,639891,,D: Number of deaths,A: Normal value,,604307,695235,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_LDC: Least developed countries (LDCs),CME_TMY0: Infant deaths,M: Male,2018,801039,,D: Number of deaths,A: Normal value,,757489,869281,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_LDC: Least developed countries (LDCs),CME_TMY0: Infant deaths,_T: Total,2018,1440930,,D: Number of deaths,A: Normal value,,1363821,1564232,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBN: Lebanon,CME_TMY0: Infant deaths,F: Female,2018,348,,D: Number of deaths,A: Normal value,,177,662,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBN: Lebanon,CME_TMY0: Infant deaths,M: Male,2018,394,,D: Number of deaths,A: Normal value,,202,748,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBN: Lebanon,CME_TMY0: Infant deaths,_T: Total,2018,742,,D: Number of deaths,A: Normal value,,381,1407,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LSO: Lesotho,CME_TMY0: Infant deaths,F: Female,2018,1717,,D: Number of deaths,A: Normal value,,1268,2294,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LSO: Lesotho,CME_TMY0: Infant deaths,M: Male,2018,2151,,D: Number of deaths,A: Normal value,,1590,2869,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LSO: Lesotho,CME_TMY0: Infant deaths,_T: Total,2018,3868,,D: Number of deaths,A: Normal value,,2864,5161,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBR: Liberia,CME_TMY0: Infant deaths,F: Female,2018,4384,,D: Number of deaths,A: Normal value,,3642,5313,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBR: Liberia,CME_TMY0: Infant deaths,M: Male,2018,5546,,D: Number of deaths,A: Normal value,,4612,6718,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBR: Liberia,CME_TMY0: Infant deaths,_T: Total,2018,9930,,D: Number of deaths,A: Normal value,,8279,12010,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,CME_TMY0: Infant deaths,F: Female,2018,559,,D: Number of deaths,A: Normal value,,360,867,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,CME_TMY0: Infant deaths,M: Male,2018,737,,D: Number of deaths,A: Normal value,,474,1139,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,CME_TMY0: Infant deaths,_T: Total,2018,1296,,D: Number of deaths,A: Normal value,,835,2007,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LTU: Lithuania,CME_TMY0: Infant deaths,F: Female,2018,43,,D: Number of deaths,A: Normal value,,39,47,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LTU: Lithuania,CME_TMY0: Infant deaths,M: Male,2018,53,,D: Number of deaths,A: Normal value,,49,58,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LTU: Lithuania,CME_TMY0: Infant deaths,_T: Total,2018,96,,D: Number of deaths,A: Normal value,,88,105,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LUX: Luxembourg,CME_TMY0: Infant deaths,F: Female,2018,6,,D: Number of deaths,A: Normal value,,5,8,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LUX: Luxembourg,CME_TMY0: Infant deaths,M: Male,2018,9,,D: Number of deaths,A: Normal value,,6,10,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LUX: Luxembourg,CME_TMY0: Infant deaths,_T: Total,2018,15,,D: Number of deaths,A: Normal value,,12,18,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDG: Madagascar,CME_TMY0: Infant deaths,F: Female,2018,13978,,D: Number of deaths,A: Normal value,,11772,16612,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDG: Madagascar,CME_TMY0: Infant deaths,M: Male,2018,17718,,D: Number of deaths,A: Normal value,,14983,21023,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDG: Madagascar,CME_TMY0: Infant deaths,_T: Total,2018,31696,,D: Number of deaths,A: Normal value,,26894,37544,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MWI: Malawi,CME_TMY0: Infant deaths,F: Female,2018,8587,,D: Number of deaths,A: Normal value,,6209,11300,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MWI: Malawi,CME_TMY0: Infant deaths,M: Male,2018,11078,,D: Number of deaths,A: Normal value,,8018,14503,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MWI: Malawi,CME_TMY0: Infant deaths,_T: Total,2018,19665,,D: Number of deaths,A: Normal value,,14275,25782,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MYS: Malaysia,CME_TMY0: Infant deaths,F: Female,2018,1689,,D: Number of deaths,A: Normal value,,1631,1751,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MYS: Malaysia,CME_TMY0: Infant deaths,M: Male,2018,2109,,D: Number of deaths,A: Normal value,,2039,2183,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MYS: Malaysia,CME_TMY0: Infant deaths,_T: Total,2018,3798,,D: Number of deaths,A: Normal value,,3679,3919,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,CME_TMY0: Infant deaths,F: Female,2018,22,,D: Number of deaths,A: Normal value,,20,25,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,CME_TMY0: Infant deaths,M: Male,2018,28,,D: Number of deaths,A: Normal value,,25,32,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,CME_TMY0: Infant deaths,_T: Total,2018,50,,D: Number of deaths,A: Normal value,,45,56,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,CME_TMY0: Infant deaths,F: Female,2018,21365,,D: Number of deaths,A: Normal value,,18561,24587,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,CME_TMY0: Infant deaths,M: Male,2018,26826,,D: Number of deaths,A: Normal value,,23278,30837,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,CME_TMY0: Infant deaths,_T: Total,2018,48191,,D: Number of deaths,A: Normal value,,42079,55252,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLT: Malta,CME_TMY0: Infant deaths,F: Female,2018,12,,D: Number of deaths,A: Normal value,,10,14,,,,,,,,,,_T: Total
