GHO,PUBLISHSTATE,YEAR,REGION,UNREGION,WORLDBANKINCOMEGROUP,COUNTRY,SEX,Display Value,Numeric,Low,High,Comments
MDG_0000000001,PUBLISHED,2017,EUR,,,ESP,FMLE,2.4,2.43411,2.33727,2.53453,
MDG_0000000001,PUBLISHED,2017,EUR,,,ESP,MLE,2.9,2.9095,2.8007,3.02521,
MDG_0000000001,PUBLISHED,2017,EUR,,,EST,BTSX,2.1,2.13807,1.91883,2.38859,
MDG_0000000001,PUBLISHED,2017,EUR,,,EST,FMLE,1.9,1.92586,1.71913,2.16295,
MDG_0000000001,PUBLISHED,2017,EUR,,,EST,MLE,2.3,2.34236,2.09311,2.62358,
MDG_0000000001,PUBLISHED,2017,AFR,,,ETH,BTSX,39.5,39.49162,34.91542,44.62552,
MDG_0000000001,PUBLISHED,2017,AFR,,,ETH,FMLE,34,33.95996,29.7619,38.65437,
MDG_0000000001,PUBLISHED,2017,AFR,,,ETH,MLE,44.8,44.76311,39.39861,50.69602,
MDG_0000000001,PUBLISHED,2017,EUR,,,FIN,BTSX,2,1.97241,1.85721,2.09841,
MDG_0000000001,PUBLISHED,2017,EUR,,,FIN,FMLE,1.8,1.79281,1.67378,1.91855,
MDG_0000000001,PUBLISHED,2017,EUR,,,FIN,MLE,2.1,2.14403,2.00902,2.29169,
MDG_0000000001,PUBLISHED,2017,WPR,,,FJI,BTSX,21.3,21.27776,19.9483,22.71225,
MDG_0000000001,PUBLISHED,2017,WPR,,,FJI,FMLE,19.3,19.33835,17.96226,20.77868,
MDG_0000000001,PUBLISHED,2017,WPR,,,FJI,MLE,23.1,23.13334,21.54618,24.82255,
MDG_0000000001,PUBLISHED,2017,EUR,,,FRA,BTSX,3.6,3.58978,3.50886,3.67031,
MDG_0000000001,PUBLISHED,2017,EUR,,,FRA,FMLE,3.2,3.23716,3.14167,3.33496,
MDG_0000000001,PUBLISHED,2017,EUR,,,FRA,MLE,3.9,3.92547,3.81991,4.03188,
MDG_0000000001,PUBLISHED,2017,WPR,,,FSM,BTSX,26.2,26.18072,11.52864,55.06235,
MDG_0000000001,PUBLISHED,2017,WPR,,,FSM,FMLE,23.3,23.27751,10.26914,49.22814,
MDG_0000000001,PUBLISHED,2017,WPR,,,FSM,MLE,28.9,28.87635,12.75718,61.03229,
MDG_0000000001,PUBLISHED,2017,AFR,,,GAB,BTSX,33.4,33.3928,23.57715,46.06821,
MDG_0000000001,PUBLISHED,2017,AFR,,,GAB,FMLE,29.4,29.42277,20.62523,40.60024,
MDG_0000000001,PUBLISHED,2017,AFR,,,GAB,MLE,37.2,37.16971,26.21068,51.38923,
MDG_0000000001,PUBLISHED,2017,EUR,,,GBR,BTSX,3.8,3.7516,3.66769,3.83752,
MDG_0000000001,PUBLISHED,2017,EUR,,,GBR,FMLE,3.4,3.3873,3.29539,3.47982,
MDG_0000000001,PUBLISHED,2017,EUR,,,GBR,MLE,4.1,4.10057,3.99824,4.20678,
MDG_0000000001,PUBLISHED,2017,EUR,,,GEO,BTSX,8.9,8.90434,8.1529,9.72344,
MDG_0000000001,PUBLISHED,2017,EUR,,,GEO,FMLE,7.8,7.80664,7.05714,8.63933,
MDG_0000000001,PUBLISHED,2017,EUR,,,GEO,MLE,9.9,9.9418,9.03044,10.94783,
MDG_0000000001,PUBLISHED,2017,AFR,,,GHA,BTSX,36.1,36.13914,31.69802,41.05673,
MDG_0000000001,PUBLISHED,2017,AFR,,,GHA,FMLE,32.1,32.06027,28.01039,36.59871,
MDG_0000000001,PUBLISHED,2017,AFR,,,GHA,MLE,40,39.96535,34.98633,45.51505,
MDG_0000000001,PUBLISHED,2017,AFR,,,GIN,BTSX,66.3,66.31241,58.28854,75.8447,
MDG_0000000001,PUBLISHED,2017,AFR,,,GIN,FMLE,60,59.97297,52.44397,68.77269,
MDG_0000000001,PUBLISHED,2017,AFR,,,GIN,MLE,72.3,72.31502,63.42872,83.03644,
MDG_0000000001,PUBLISHED,2017,AFR,,,GMB,BTSX,37.8,37.7965,33.90645,41.84421,
MDG_0000000001,PUBLISHED,2017,AFR,,,GMB,FMLE,33.3,33.33659,29.62801,37.34185,
MDG_0000000001,PUBLISHED,2017,AFR,,,GMB,MLE,42,41.95355,37.51508,46.76417,
MDG_0000000001,PUBLISHED,2017,AFR,,,GNB,BTSX,55.6,55.56853,39.66327,76.2524,
MDG_0000000001,PUBLISHED,2017,AFR,,,GNB,FMLE,49.6,49.63734,35.40709,68.23803,
MDG_0000000001,PUBLISHED,2017,AFR,,,GNB,MLE,61.2,61.15832,43.74076,84.04761,
MDG_0000000001,PUBLISHED,2017,AFR,,,GNQ,BTSX,64.1,64.13413,43.64062,94.16124,
MDG_0000000001,PUBLISHED,2017,AFR,,,GNQ,FMLE,58.1,58.0965,39.34909,85.62933,
MDG_0000000001,PUBLISHED,2017,AFR,,,GNQ,MLE,69.9,69.8612,47.37991,103.07968,
MDG_0000000001,PUBLISHED,2017,EUR,,,GRC,BTSX,3.7,3.74449,3.56906,3.9275,
MDG_0000000001,PUBLISHED,2017,EUR,,,GRC,FMLE,3.4,3.43288,3.25107,3.62258,
MDG_0000000001,PUBLISHED,2017,EUR,,,GRC,MLE,4,4.04171,3.83126,4.2533,
MDG_0000000001,PUBLISHED,2017,AMR,,,GRD,BTSX,14.7,14.65086,12.59932,16.94858,
MDG_0000000001,PUBLISHED,2017,AMR,,,GRD,FMLE,13.5,13.45198,11.5426,15.66177,
MDG_0000000001,PUBLISHED,2017,AMR,,,GRD,MLE,15.8,15.77892,13.52393,18.37674,
MDG_0000000001,PUBLISHED,2017,AMR,,,GTM,BTSX,22.1,22.10282,18.41282,26.37969,
MDG_0000000001,PUBLISHED,2017,AMR,,,GTM,FMLE,19.5,19.54628,16.25594,23.39227,
MDG_0000000001,PUBLISHED,2017,AMR,,,GTM,MLE,24.6,24.56291,20.40469,29.39938,
MDG_0000000001,PUBLISHED,2017,AMR,,,GUY,BTSX,25.9,25.94578,17.59324,37.8833,
MDG_0000000001,PUBLISHED,2017,AMR,,,GUY,FMLE,22.5,22.46689,15.13004,32.73108,
MDG_0000000001,PUBLISHED,2017,AMR,,,GUY,MLE,29.2,29.20799,19.77616,42.85205,
MDG_0000000001,PUBLISHED,2017,AMR,,,HND,BTSX,15.4,15.39612,11.01362,21.2295,
MDG_0000000001,PUBLISHED,2017,AMR,,,HND,FMLE,13.6,13.6055,9.67381,18.76935,
MDG_0000000001,PUBLISHED,2017,AMR,,,HND,MLE,17.1,17.13042,12.26334,23.63546,
MDG_0000000001,PUBLISHED,2017,EUR,,,HRV,BTSX,4.1,4.13113,3.88273,4.40235,
MDG_0000000001,PUBLISHED,2017,EUR,,,HRV,FMLE,3.8,3.75622,3.50625,4.03315,
MDG_0000000001,PUBLISHED,2017,EUR,,,HRV,MLE,4.5,4.48581,4.19466,4.80374,
MDG_0000000001,PUBLISHED,2017,AMR,,,HTI,BTSX,50.7,50.67609,42.10958,62.0324,
MDG_0000000001,PUBLISHED,2017,AMR,,,HTI,FMLE,45.5,45.49957,37.6313,55.83374,
MDG_0000000001,PUBLISHED,2017,AMR,,,HTI,MLE,55.6,55.5795,46.10832,68.14209,
MDG_0000000001,PUBLISHED,2017,EUR,,,HUN,BTSX,3.6,3.62231,3.45688,3.79912,
MDG_0000000001,PUBLISHED,2017,EUR,,,HUN,FMLE,3.3,3.33533,3.15996,3.52398,
MDG_0000000001,PUBLISHED,2017,EUR,,,HUN,MLE,3.9,3.89412,3.70014,4.1033,
MDG_0000000001,PUBLISHED,2017,SEAR,,,IDN,BTSX,21.7,21.67977,19.09559,24.80195,
MDG_0000000001,PUBLISHED,2017,SEAR,,,IDN,FMLE,19.2,19.2015,16.82821,22.04191,
MDG_0000000001,PUBLISHED,2017,SEAR,,,IDN,MLE,24.1,24.05664,21.15419,27.56043,
MDG_0000000001,PUBLISHED,2017,SEAR,,,IND,BTSX,31.4,31.36072,29.25417,33.51226,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018."
MDG_0000000001,PUBLISHED,2017,SEAR,,,IND,FMLE,31.4,31.446,29.19891,33.70291,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018."
MDG_0000000001,PUBLISHED,2017,SEAR,,,IND,MLE,31.3,31.28159,29.08747,33.54864,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018."
MDG_0000000001,PUBLISHED,2017,EUR,,,IRL,BTSX,3,3.01214,2.78165,3.26275,
MDG_0000000001,PUBLISHED,2017,EUR,,,IRL,FMLE,2.8,2.75201,2.52894,2.99801,
MDG_0000000001,PUBLISHED,2017,EUR,,,IRL,MLE,3.3,3.25885,2.99876,3.5458,
MDG_0000000001,PUBLISHED,2017,EMR,,,IRN,BTSX,12.9,12.85287,8.51831,19.2911,
MDG_0000000001,PUBLISHED,2017,EMR,,,IRN,FMLE,12.2,12.17702,7.99249,18.37995,
MDG_0000000001,PUBLISHED,2017,EMR,,,IRN,MLE,13.5,13.53081,8.93957,20.33038,
MDG_0000000001,PUBLISHED,2017,EMR,,,IRQ,BTSX,23.2,23.20492,18.95588,28.15392,
MDG_0000000001,PUBLISHED,2017,EMR,,,IRQ,FMLE,20.8,20.84817,17.04778,25.38844,
MDG_0000000001,PUBLISHED,2017,EMR,,,IRQ,MLE,25.4,25.43976,20.68714,30.91978,
MDG_0000000001,PUBLISHED,2017,EUR,,,ISL,BTSX,1.7,1.65772,1.33587,2.05461,
MDG_0000000001,PUBLISHED,2017,EUR,,,ISL,FMLE,1.5,1.51227,1.21826,1.88381,
MDG_0000000001,PUBLISHED,2017,EUR,,,ISL,MLE,1.8,1.7919,1.44339,2.22797,
MDG_0000000001,PUBLISHED,2017,EUR,,,ISR,BTSX,3.1,3.05722,2.95547,3.15923,
MDG_0000000001,PUBLISHED,2017,EUR,,,ISR,FMLE,2.8,2.82632,2.70972,2.94465,
MDG_0000000001,PUBLISHED,2017,EUR,,,ISR,MLE,3.3,3.27769,3.15357,3.4075,
MDG_0000000001,PUBLISHED,2017,EUR,,,ITA,BTSX,2.8,2.81737,2.7257,2.90966,
MDG_0000000001,PUBLISHED,2017,EUR,,,ITA,FMLE,2.6,2.58314,2.48458,2.68077,
MDG_0000000001,PUBLISHED,2017,EUR,,,ITA,MLE,3,3.03945,2.9291,3.15266,
MDG_0000000001,PUBLISHED,2017,AMR,,,JAM,BTSX,12.7,12.67541,7.80592,20.75756,
MDG_0000000001,PUBLISHED,2017,AMR,,,JAM,FMLE,11.1,11.13425,6.8278,18.2438,
MDG_0000000001,PUBLISHED,2017,AMR,,,JAM,MLE,14.2,14.16033,8.73891,23.10315,
MDG_0000000001,PUBLISHED,2017,EMR,,,JOR,BTSX,14.2,14.24821,11.28782,18.02526,
MDG_0000000001,PUBLISHED,2017,EMR,,,JOR,FMLE,12.9,12.91609,10.17311,16.41082,
MDG_0000000001,PUBLISHED,2017,EMR,,,JOR,MLE,15.5,15.51836,12.26567,19.65806,
MDG_0000000001,PUBLISHED,2017,WPR,,,JPN,BTSX,1.9,1.89803,1.85595,1.94103,
MDG_0000000001,PUBLISHED,2017,WPR,,,JPN,FMLE,1.8,1.80926,1.75906,1.86001,
MDG_0000000001,PUBLISHED,2017,WPR,,,JPN,MLE,2,1.98198,1.93038,2.03514,
MDG_0000000001,PUBLISHED,2017,EUR,,,KAZ,BTSX,9.3,9.33347,9.10909,9.55892,
MDG_0000000001,PUBLISHED,2017,EUR,,,KAZ,FMLE,8.1,8.10287,7.67323,8.53244,
MDG_0000000001,PUBLISHED,2017,EUR,,,KAZ,MLE,10.5,10.5044,10.07362,10.95729,
MDG_0000000001,PUBLISHED,2017,AFR,,,KEN,BTSX,33.9,33.89545,27.98268,41.58187,
MDG_0000000001,PUBLISHED,2017,AFR,,,KEN,FMLE,30.5,30.46347,25.03742,37.4074,
MDG_0000000001,PUBLISHED,2017,AFR,,,KEN,MLE,37.2,37.22467,30.64876,45.62069,
MDG_0000000001,PUBLISHED,2017,EUR,,,KGZ,BTSX,18,17.97862,17.4077,18.52452,
MDG_0000000001,PUBLISHED,2017,EUR,,,KGZ,FMLE,15.9,15.86854,15.01,16.73843,
MDG_0000000001,PUBLISHED,2017,EUR,,,KGZ,MLE,20,19.98321,19.05004,20.90267,
MDG_0000000001,PUBLISHED,2017,WPR,,,KHM,BTSX,24.8,24.76897,14.35672,41.66422,
MDG_0000000001,PUBLISHED,2017,WPR,,,KHM,FMLE,21.7,21.69237,12.57442,36.76103,
MDG_0000000001,PUBLISHED,2017,WPR,,,KHM,MLE,27.6,27.61234,15.96444,46.58221,
MDG_0000000001,PUBLISHED,2017,WPR,,,KIR,BTSX,42.3,42.32737,27.60539,63.10145,
MDG_0000000001,PUBLISHED,2017,WPR,,,KIR,FMLE,38,37.96936,24.6889,56.60074,
MDG_0000000001,PUBLISHED,2017,WPR,,,KIR,MLE,46.5,46.50356,30.36304,69.49665,
MDG_0000000001,PUBLISHED,2017,AMR,,,KNA,BTSX,13.5,13.54784,10.36562,17.72808,
MDG_0000000001,PUBLISHED,2017,AMR,,,KNA,FMLE,12.1,12.09871,9.22574,15.91416,
MDG_0000000001,PUBLISHED,2017,AMR,,,KNA,MLE,14.9,14.9279,11.39325,19.57564,
MDG_0000000001,PUBLISHED,2017,WPR,,,KOR,BTSX,2.8,2.848,2.77659,2.9233,
MDG_0000000001,PUBLISHED,2017,WPR,,,KOR,FMLE,2.6,2.60427,2.52281,2.68857,
MDG_0000000001,PUBLISHED,2017,WPR,,,KOR,MLE,3.1,3.07971,2.98953,3.17278,
MDG_0000000001,PUBLISHED,2017,EMR,,,KWT,BTSX,7.1,7.10237,6.75226,7.48084,
MDG_0000000001,PUBLISHED,2017,EMR,,,KWT,FMLE,6.4,6.44668,6.08311,6.83379,
MDG_0000000001,PUBLISHED,2017,EMR,,,KWT,MLE,7.7,7.7281,7.30724,8.17203,
MDG_0000000001,PUBLISHED,2017,WPR,,,LAO,BTSX,38.9,38.91403,31.25037,47.34707,
MDG_0000000001,PUBLISHED,2017,WPR,,,LAO,FMLE,34.4,34.44152,27.62967,42.03229,
MDG_0000000001,PUBLISHED,2017,WPR,,,LAO,MLE,43.2,43.23975,34.59635,52.75757,
MDG_0000000001,PUBLISHED,2017,EMR,,,LBN,BTSX,6.6,6.58137,3.46452,12.17046,
MDG_0000000001,PUBLISHED,2017,EMR,,,LBN,FMLE,6.3,6.29538,3.29634,11.66333,
MDG_0000000001,PUBLISHED,2017,EMR,,,LBN,MLE,6.8,6.84678,3.59104,12.64952,
MDG_0000000001,PUBLISHED,2017,AFR,,,LBR,BTSX,64.3,64.28789,54.77032,75.81617,
MDG_0000000001,PUBLISHED,2017,AFR,,,LBR,FMLE,58.2,58.18701,49.41046,68.95012,
MDG_0000000001,PUBLISHED,2017,AFR,,,LBR,MLE,70,69.95634,59.45786,82.66747,
MDG_0000000001,PUBLISHED,2017,EMR,,,LBY,BTSX,10.6,10.59665,7.1235,15.81503,
MDG_0000000001,PUBLISHED,2017,EMR,,,LBY,FMLE,9.4,9.37479,6.27293,14.04162,
MDG_0000000001,PUBLISHED,2017,EMR,,,LBY,MLE,11.7,11.72079,7.86464,17.43906,
MDG_0000000001,PUBLISHED,2017,AMR,,,LCA,BTSX,19.3,19.33955,17.33956,21.67818,
MDG_0000000001,PUBLISHED,2017,AMR,,,LCA,FMLE,17.5,17.51652,15.5769,19.74598,
MDG_0000000001,PUBLISHED,2017,AMR,,,LCA,MLE,21.1,21.08075,18.82833,23.6775,
MDG_0000000001,PUBLISHED,2017,SEAR,,,LKA,BTSX,6.7,6.67245,5.92489,7.48779,
MDG_0000000001,PUBLISHED,2017,SEAR,,,LKA,FMLE,6,5.9992,5.31566,6.74729,
MDG_0000000001,PUBLISHED,2017,SEAR,,,LKA,MLE,7.3,7.30438,6.4785,8.22674,
MDG_0000000001,PUBLISHED,2017,AFR,,,LSO,BTSX,71.7,71.66615,54.56517,93.14565,
MDG_0000000001,PUBLISHED,2017,AFR,,,LSO,FMLE,64.5,64.49634,48.98348,83.89129,
MDG_0000000001,PUBLISHED,2017,AFR,,,LSO,MLE,78.6,78.55254,59.70215,102.22703,
MDG_0000000001,PUBLISHED,2017,EUR,,,LTU,BTSX,3.6,3.59045,3.32864,3.87324,
MDG_0000000001,PUBLISHED,2017,EUR,,,LTU,FMLE,3.3,3.29231,3.03332,3.57442,
MDG_0000000001,PUBLISHED,2017,EUR,,,LTU,MLE,3.9,3.87694,3.58148,4.20396,
MDG_0000000001,PUBLISHED,2017,EUR,,,LUX,BTSX,2.3,2.32757,1.90568,2.84556,
MDG_0000000001,PUBLISHED,2017,EUR,,,LUX,FMLE,2.1,2.11114,1.72137,2.59282,
MDG_0000000001,PUBLISHED,2017,EUR,,,LUX,MLE,2.5,2.53322,2.06858,3.10147,
MDG_0000000001,PUBLISHED,2017,EUR,,,LVA,BTSX,3.6,3.55175,3.17364,3.97326,
MDG_0000000001,PUBLISHED,2017,EUR,,,LVA,FMLE,3.3,3.28338,2.91501,3.69333,
MDG_0000000001,PUBLISHED,2017,EUR,,,LVA,MLE,3.8,3.80565,3.38799,4.27806,
MDG_0000000001,PUBLISHED,2017,EMR,,,MAR,BTSX,19.9,19.86284,15.68642,25.00834,
MDG_0000000001,PUBLISHED,2017,EMR,,,MAR,FMLE,17.7,17.70866,13.94092,22.41328,
MDG_0000000001,PUBLISHED,2017,EMR,,,MAR,MLE,21.9,21.92197,17.24987,27.64732,
MDG_0000000001,PUBLISHED,2017,EUR,,,MCO,BTSX,2.7,2.69666,2.00063,3.64999,
MDG_0000000001,PUBLISHED,2017,EUR,,,MCO,FMLE,2.4,2.40923,1.78166,3.28232,
MDG_0000000001,PUBLISHED,2017,EUR,,,MCO,MLE,3,2.97282,2.20406,4.03111,
MDG_0000000001,PUBLISHED,2017,EUR,,,MDA,BTSX,12.9,12.89464,10.19882,16.21683,
MDG_0000000001,PUBLISHED,2017,EUR,,,MDA,FMLE,11.4,11.37235,8.91952,14.35752,
MDG_0000000001,PUBLISHED,2017,EUR,,,MDA,MLE,14.3,14.34419,11.344,18.05844,
MDG_0000000001,PUBLISHED,2017,AFR,,,MDG,BTSX,38.5,38.50603,33.08659,44.86402,
MDG_0000000001,PUBLISHED,2017,AFR,,,MDG,FMLE,34.4,34.41189,29.44317,40.33112,
MDG_0000000001,PUBLISHED,2017,AFR,,,MDG,MLE,42.4,42.42233,36.35192,49.56269,
MDG_0000000001,PUBLISHED,2017,SEAR,,,MDV,BTSX,7.6,7.55666,6.92515,8.24783,
MDG_0000000001,PUBLISHED,2017,SEAR,,,MDV,FMLE,6.8,6.79548,6.16726,7.47848,
MDG_0000000001,PUBLISHED,2017,SEAR,,,MDV,MLE,8.3,8.27802,7.54391,9.09124,
MDG_0000000001,PUBLISHED,2017,AMR,,,MEX,BTSX,13,13.04974,12.19369,13.96078,
MDG_0000000001,PUBLISHED,2017,AMR,,,MEX,FMLE,11.7,11.70051,10.92211,12.53195,
MDG_0000000001,PUBLISHED,2017,AMR,,,MEX,MLE,14.3,14.328,13.38159,15.33762,
MDG_0000000001,PUBLISHED,2017,WPR,,,MHL,BTSX,27.9,27.88259,19.04815,39.76092,
MDG_0000000001,PUBLISHED,2017,WPR,,,MHL,FMLE,24.5,24.48959,16.7389,35.03602,
MDG_0000000001,PUBLISHED,2017,WPR,,,MHL,MLE,31.1,31.09492,21.24475,44.36245,
MDG_0000000001,PUBLISHED,2017,AFR,,,MLI,BTSX,63.5,63.49045,56.08625,71.67013,
MDG_0000000001,PUBLISHED,2017,AFR,,,MLI,FMLE,57.7,57.6574,50.77111,65.43291,
MDG_0000000001,PUBLISHED,2017,AFR,,,MLI,MLE,69,68.95744,60.64728,78.10084,
MDG_0000000001,PUBLISHED,2017,EUR,,,MLT,BTSX,6.2,6.16987,5.20577,7.29795,
MDG_0000000001,PUBLISHED,2017,EUR,,,MLT,FMLE,5.6,5.61873,4.71866,6.6832,
MDG_0000000001,PUBLISHED,2017,EUR,,,MLT,MLE,6.7,6.68576,5.62793,7.91649,
MDG_0000000001,PUBLISHED,2017,SEAR,,,MMR,BTSX,38.2,38.17559,29.14966,48.10426,
MDG_0000000001,PUBLISHED,2017,SEAR,,,MMR,FMLE,34,33.95278,25.82651,43.05292,
MDG_0000000001,PUBLISHED,2017,SEAR,,,MMR,MLE,42.2,42.16333,32.18393,53.29436,
MDG_0000000001,PUBLISHED,2017,EUR,,,MNE,BTSX,2.5,2.45051,2.09267,2.87448,
MDG_0000000001,PUBLISHED,2017,EUR,,,MNE,FMLE,2.3,2.31286,1.9623,2.72564,
MDG_0000000001,PUBLISHED,2017,EUR,,,MNE,MLE,2.6,2.58041,2.19418,3.0357,
MDG_0000000001,PUBLISHED,2017,WPR,,,MNG,BTSX,15.1,15.06629,14.75914,15.38018,
MDG_0000000001,PUBLISHED,2017,WPR,,,MNG,FMLE,13,12.96932,12.52493,13.43621,
MDG_0000000001,PUBLISHED,2017,WPR,,,MNG,MLE,17.1,17.05608,16.5627,17.55803,
MDG_0000000001,PUBLISHED,2017,AFR,,,MOZ,BTSX,57.9,57.93608,45.33958,75.72853,
MDG_0000000001,PUBLISHED,2017,AFR,,,MOZ,FMLE,53.7,53.67248,41.98362,70.43705,
MDG_0000000001,PUBLISHED,2017,AFR,,,MOZ,MLE,62.1,62.05657,48.41632,81.18421,
MDG_0000000001,PUBLISHED,2017,AFR,,,MRT,BTSX,52.6,52.60035,33.39839,82.33538,
MDG_0000000001,PUBLISHED,2017,AFR,,,MRT,FMLE,46.9,46.89589,29.63598,73.62421,
MDG_0000000001,PUBLISHED,2017,AFR,,,MRT,MLE,58,58.00777,36.8586,90.74479,
MDG_0000000001,PUBLISHED,2017,AFR,,,MUS,BTSX,13.2,13.158,12.26542,14.11177,
MDG_0000000001,PUBLISHED,2017,AFR,,,MUS,FMLE,11.8,11.76285,10.89248,12.6893,
MDG_0000000001,PUBLISHED,2017,AFR,,,MUS,MLE,14.5,14.47113,13.44477,15.58046,
MDG_0000000001,PUBLISHED,2017,AFR,,,MWI,BTSX,33.5,33.50921,25.48034,42.29411,
MDG_0000000001,PUBLISHED,2017,AFR,,,MWI,FMLE,29.7,29.6675,22.57043,37.53203,
MDG_0000000001,PUBLISHED,2017,AFR,,,MWI,MLE,37.1,37.10194,28.21979,46.92087,
MDG_0000000001,PUBLISHED,2017,WPR,,,MYS,BTSX,7.1,7.08607,6.92783,7.24554,
MDG_0000000001,PUBLISHED,2017,WPR,,,MYS,FMLE,6.5,6.48845,6.31678,6.66012,
MDG_0000000001,PUBLISHED,2017,WPR,,,MYS,MLE,7.7,7.6571,7.46079,7.84945,
MDG_0000000001,PUBLISHED,2017,AFR,,,NAM,BTSX,31.8,31.75462,21.10824,48.51153,
MDG_0000000001,PUBLISHED,2017,AFR,,,NAM,FMLE,28.5,28.46167,18.87699,43.68407,
MDG_0000000001,PUBLISHED,2017,AFR,,,NAM,MLE,34.9,34.89484,23.07838,53.42149,
MDG_0000000001,PUBLISHED,2017,AFR,,,NER,BTSX,49.1,49.11823,38.13924,63.15359,
MDG_0000000001,PUBLISHED,2017,AFR,,,NER,FMLE,44.7,44.70642,34.54538,57.43152,
MDG_0000000001,PUBLISHED,2017,AFR,,,NER,MLE,53.4,53.38442,41.37537,68.78359,
MDG_0000000001,PUBLISHED,2017,AFR,,,NGA,BTSX,77.3,77.27902,65.51097,92.26757,
MDG_0000000001,PUBLISHED,2017,AFR,,,NGA,FMLE,70.3,70.29319,59.25937,84.11327,
MDG_0000000001,PUBLISHED,2017,AFR,,,NGA,MLE,84,83.98304,71.12009,100.35617,
MDG_0000000001,PUBLISHED,2017,AMR,,,NIC,BTSX,15.4,15.40651,14.00781,17.3172,
MDG_0000000001,PUBLISHED,2017,AMR,,,NIC,FMLE,13.5,13.47163,12.21395,15.14165,
MDG_0000000001,PUBLISHED,2017,AMR,,,NIC,MLE,17.3,17.26493,15.65559,19.41417,
MDG_0000000001,PUBLISHED,2017,WPR,,,NIU,BTSX,21,21.01184,9.11981,45.57976,
MDG_0000000001,PUBLISHED,2017,WPR,,,NIU,FMLE,18.6,18.64176,8.08328,40.42643,
MDG_0000000001,PUBLISHED,2017,WPR,,,NIU,MLE,23.1,23.14642,10.09085,50.32101,
MDG_0000000001,PUBLISHED,2017,EUR,,,NLD,BTSX,3.4,3.42953,3.34007,3.52314,
MDG_0000000001,PUBLISHED,2017,EUR,,,NLD,FMLE,3.1,3.09649,2.98935,3.20139,
MDG_0000000001,PUBLISHED,2017,EUR,,,NLD,MLE,3.7,3.74771,3.62814,3.86974,
MDG_0000000001,PUBLISHED,2017,EUR,,,NOR,BTSX,2.1,2.08879,1.96892,2.21348,
MDG_0000000001,PUBLISHED,2017,EUR,,,NOR,FMLE,1.9,1.87751,1.7562,2.00641,
MDG_0000000001,PUBLISHED,2017,EUR,,,NOR,MLE,2.3,2.28923,2.14658,2.43942,
MDG_0000000001,PUBLISHED,2017,SEAR,,,NPL,BTSX,27.4,27.44987,22.70159,33.22461,
MDG_0000000001,PUBLISHED,2017,SEAR,,,NPL,FMLE,25,25.02522,20.6472,30.42039,
MDG_0000000001,PUBLISHED,2017,SEAR,,,NPL,MLE,29.7,29.72332,24.51741,36.11337,
MDG_0000000001,PUBLISHED,2017,WPR,,,NRU,BTSX,27.2,27.2305,16.4472,43.28038,
MDG_0000000001,PUBLISHED,2017,WPR,,,NRU,FMLE,24.3,24.25632,14.57184,38.5968,
MDG_0000000001,PUBLISHED,2017,WPR,,,NRU,MLE,30,30.00514,18.10584,47.87188,
MDG_0000000001,PUBLISHED,2017,WPR,,,NZL,BTSX,4.2,4.2249,3.85787,4.57969,
MDG_0000000001,PUBLISHED,2017,WPR,,,NZL,FMLE,3.8,3.82946,3.47918,4.1737,
MDG_0000000001,PUBLISHED,2017,WPR,,,NZL,MLE,4.6,4.60044,4.18485,5.00478,
MDG_0000000001,PUBLISHED,2017,EMR,,,OMN,BTSX,9.7,9.7388,9.23876,10.26924,
MDG_0000000001,PUBLISHED,2017,EMR,,,OMN,FMLE,8.7,8.7059,8.0964,9.35369,
MDG_0000000001,PUBLISHED,2017,EMR,,,OMN,MLE,10.7,10.71325,10.03481,11.43179,
MDG_0000000001,PUBLISHED,2017,EMR,,,PAK,BTSX,58.8,58.84952,53.23832,65.16738,
MDG_0000000001,PUBLISHED,2017,EMR,,,PAK,FMLE,53.5,53.4552,48.08847,59.43778,
MDG_0000000001,PUBLISHED,2017,EMR,,,PAK,MLE,64,64.03661,57.73839,71.03977,
MDG_0000000001,PUBLISHED,2017,AMR,,,PAN,BTSX,13.7,13.67191,7.85401,22.88096,
MDG_0000000001,PUBLISHED,2017,AMR,,,PAN,FMLE,12.1,12.11944,6.9667,20.43549,
MDG_0000000001,PUBLISHED,2017,AMR,,,PAN,MLE,15.1,15.09619,8.70099,25.29021,
MDG_0000000001,PUBLISHED,2017,AMR,,,PER,BTSX,11.1,11.13254,9.46879,13.15663,
MDG_0000000001,PUBLISHED,2017,AMR,,,PER,FMLE,10,9.98609,8.47499,11.89371,
MDG_0000000001,PUBLISHED,2017,AMR,,,PER,MLE,12.2,12.20953,10.36642,14.45612,
MDG_0000000001,PUBLISHED,2017,WPR,,,PHL,BTSX,22.7,22.72303,18.4644,27.46737,
MDG_0000000001,PUBLISHED,2017,WPR,,,PHL,FMLE,20.1,20.07681,16.23008,24.40279,
MDG_0000000001,PUBLISHED,2017,WPR,,,PHL,MLE,25.2,25.21439,20.38985,30.58092,
